inchikey,split
YLOVBNCIDYKIDW-UHFFFAOYSA-N,train
YLOWHETUDKIVOI-UHFFFAOYSA-N,train
YLOWYMLGKQEHQR-UHFFFAOYSA-N,train
YLOXUZOPCIEPPK-ROUUACIJSA-N,train
YLOZBDRRGOOYBV-LEAVIUBNSA-N,train
YLPJQEDKFKCTSE-UHFFFAOYSA-N,train
YLPQAZPIFSHMAY-LCUVYINJSA-N,train
YLPQBZSXIRICEB-GJZGRUSLSA-N,train
YLPQMLSKPUQHLB-QGZVFWFLSA-N,train
YLPZIZYLSQQFMP-KRWDZBQOSA-N,val
YLQFFYJKBKUKLF-WMZOPIPTSA-N,train
YLQGXGBOYJWXBT-JAMMHHFISA-N,train
YLQMAAMFQNYJDU-MHZLTWQESA-N,train
YLQMVIRZBOJBCV-UHFFFAOYSA-N,val
YLQTTYPTOSGNDO-LJQANCHMSA-N,train
YLQUHTISBHRURP-HOTGVXAUSA-N,test
YLRHWRRAEWUILR-UHFFFAOYSA-N,test
YLRMGWBHSGYWBP-UHFFFAOYSA-N,train
YLRQTRNCNYEOFF-UHFFFAOYSA-N,train
YLRRGRLUNMSFLF-QGZVFWFLSA-N,train
YLSFSAKXSQLGSF-UHFFFAOYSA-N,val
YLSYFNYUEVXQIB-UHFFFAOYSA-N,train
YLTAJYUCUXNPQQ-UHFFFAOYSA-N,train
YLTGLYZGVGBBTF-UHFFFAOYSA-N,train
YLTHGBHVBCBJTO-UHFFFAOYSA-N,test
YLTIESVKMHXFAD-UHFFFAOYSA-N,train
YLTJCMLZAIRVFF-VIQWUECVSA-N,train
YLUAUDRMSFJFJJ-UHFFFAOYSA-N,train
YLUIPOSHQRPNFC-UHFFFAOYSA-N,train
YLULTEDGTZQJDL-UHFFFAOYSA-N,train
YLUPSIMVGGVLQE-UHFFFAOYSA-N,train
YLUSMKAJIQOXPV-UHFFFAOYSA-N,train
YLVAXQCMDITAJN-KIYNQFGBSA-N,train
YLVMSBDGHFKFGT-UHFFFAOYSA-N,train
YLVVPHSFBDIKPJ-UHFFFAOYSA-N,train
YLWJASWUTHAOKD-UHFFFAOYSA-N,train
YLWKUCPPUFNBEX-UHFFFAOYSA-N,val
YLWOSCYHGCRZOY-UHFFFAOYSA-N,train
YLXILPLJXMFTQF-UHFFFAOYSA-N,test
YLXJJHBNSKFHOT-AEFFLSMTSA-N,train
YLXUCIABXCKZJS-UHFFFAOYSA-N,train
YLXXVTQNENXHGV-NDEPHWFRSA-N,train
YLYFKVFQUUUXST-UHFFFAOYSA-N,val
YLYRPYGRRKBVPO-UHFFFAOYSA-N,val
YLZYYZWHNZPVBP-AFARHQOCSA-N,test
YMACKCFMAPLPSI-QKHYJBKJSA-N,train
YMADNUCXSKBZJT-UHFFFAOYSA-N,test
YMAOGAGJBIXOCM-UHFFFAOYSA-N,val
YMBADRJWNJYVIJ-NRFANRHFSA-N,val
YMBIMUZYHSNFFG-UHFFFAOYSA-N,train
YMBKIBYHKRAVAC-UHFFFAOYSA-N,train
YMBPWNRRLOEFEC-UHFFFAOYSA-N,train
YMBVUXDMUNIMIL-UHFFFAOYSA-N,train
YMCISQCSUVYNED-UHFFFAOYSA-N,train
YMCSFRMHHAIMBT-JGXXCWGCSA-N,train
YMDDFJYIGMGPDM-UHFFFAOYSA-N,train
YMDKLOQIUGNRCL-UHFFFAOYSA-N,train
YMDLBNGECVYLRP-UHFFFAOYSA-N,test
YMDNPYLXIXIARW-UHFFFAOYSA-N,val
YMDWARQKAFASNA-UHFFFAOYSA-N,train
YMEGPZYEQXKMQM-RUZDIDTESA-N,train
YMEJDHMQZBPDSJ-UHFFFAOYSA-N,train
YMEPZNZXGFFWKB-UHFFFAOYSA-N,train
YMESBXUQEPAMAY-UHFFFAOYSA-N,train
YMFBODFBSYLRKH-UHFFFAOYSA-N,train
YMFJEEDRPNEAGN-QHCPKHFHSA-N,train
YMFKLMVUBGVUPG-OAHLLOKOSA-N,train
YMFKLMVUBGVUPG-UHFFFAOYSA-N,train
YMFRPPUSWRHMPF-UHFFFAOYSA-N,train
YMFSRZPLRNPVIN-UHFFFAOYSA-N,train
YMFWEIKNDBLHIR-UHFFFAOYSA-N,train
YMGPFSYBGCDOLQ-NDEPHWFRSA-N,train
YMGSXLGOBDZXQH-AATRIKPKSA-N,val
YMGWTTBRRFFMLN-UHFFFAOYSA-N,train
YMGXONVGHZPSRV-ZGLCYIBRSA-N,train
YMGZUMOBORQSGI-UHFFFAOYSA-N,train
YMHAVNUJTQOHLO-UOGPZTOASA-N,train
YMHHLUBDQBYDED-KDJFERLWSA-N,train
YMHPMAMPMLUCGB-UHFFFAOYSA-N,train
YMIHTKVOPSNFJN-UHFFFAOYSA-N,val
YMIJUBCSOKSFRU-UHFFFAOYSA-N,test
YMIKXPUNLGDUTH-UHFFFAOYSA-N,train
YMIMLGQXEFPMRD-UHFFFAOYSA-N,train
YMIQRSZBXYHBTK-JFLMPSFJSA-N,train
YMJAIDWXOYOGGU-UHFFFAOYSA-N,test
YMJBTQYGRSYEME-QUGAMOGWSA-N,val
YMJIJWNRDYCZCK-UHFFFAOYSA-N,train
YMJNZSRXRGBYCR-PMERELPUSA-N,train
YMJQMWVGCPIKBN-UHFFFAOYSA-N,train
YMJQPWIALYBIJM-MFKUBSTISA-N,train
YMKCMNJQFGEWCA-UHFFFAOYSA-N,train
YMKJPULNBRODDG-OALUTQOASA-N,train
YMKXMDJCLXUHNZ-PXYINDEMSA-N,train
YMLAOBUVHWUIQH-UHFFFAOYSA-N,val
YMLDFYDEWIBRLP-UHFFFAOYSA-N,test
YMLLEMATODMZJH-UHFFFAOYSA-N,train
YMLMZIAYGCZUDE-UHFFFAOYSA-N,train
YMLQTIHIVWNNAV-CJNGLKHVSA-N,train
YMLQTIHIVWNNAV-CZUORRHYSA-N,train
YMMDDMVGFSDVEV-UHFFFAOYSA-N,train
YMMIWXZJAOYEHL-ADAARDCZSA-N,train
YMMKVLDFUKHZTJ-UTKZUKDTSA-N,train
YMMKVLDFUKHZTJ-UWJYYQICSA-N,train
YMMLFSFCPJJNGH-UHFFFAOYSA-N,train
YMMSOWFXWRRMJJ-UHFFFAOYSA-N,train
YMMVVFFRNSLEMO-UHFFFAOYSA-N,train
YMMZSUHTTYMCQY-UHFFFAOYSA-N,train
YMNHVOIQCOFMQC-SNVBAGLBSA-N,train
YMNQLBXMJDELBC-UHFFFAOYSA-N,test
YMOFDQWTDIMQMZ-QGZVFWFLSA-N,train
YMOLTQUYGLBVRU-LJAQVGFWSA-N,train
YMOQBVUGVRAWNM-UHFFFAOYSA-N,train
YMOSIZRPYKECAB-KRWDZBQOSA-N,test
YMPAJVHRFFHIEA-UHFFFAOYSA-N,train
YMPALHOKRBVHOJ-KBMKNGFXSA-N,train
YMPBYYINMWNUQV-IYARVYRRSA-N,train
YMPHJTSPBGJDAR-PHIMTYICSA-N,train
YMPIVVQIWHFDDS-DJIKBVBFSA-N,train
YMPQHVKYSIVZTH-UHFFFAOYSA-N,test
YMQDSVRRVNRBQF-UHFFFAOYSA-N,val
YMQJXVSXBRCXQT-UHFFFAOYSA-N,val
YMQKBCSEWCFTBU-UHFFFAOYSA-N,train
YMQPILNOMZNRKU-UHFFFAOYSA-N,train
YMQSEEOAYCTNQU-NSCUHMNNSA-N,train
YMQUDJCSTPMZTF-HEHGZKQESA-N,val
YMQUDJCSTPMZTF-IOASZLSFSA-N,train
YMRDVYNNWZFRFP-UHFFFAOYSA-N,train
YMRIILPEHZRPKK-UHFFFAOYSA-N,train
YMRPMJKWTYJBPC-UHFFFAOYSA-N,train
YMRREFUBKFMOKQ-UHFFFAOYSA-N,train
YMSGTOASAZCQKN-UHFFFAOYSA-N,train
YMSQEXJVUBHHLX-MHZLTWQESA-N,test
YMSQGQWCHNUKAH-LBPRGKRZSA-N,train
YMSSYXMVVRUURO-AIMZMQLPSA-N,train
YMSXHRWUGLAAKL-JXMROGBWSA-N,train
YMTINGFKWWXKFG-UHFFFAOYSA-N,train
YMTMRPQOYKGHHI-CYYJNZCTSA-N,train
YMTMRPQOYKGHHI-RQZHXJHFSA-N,train
YMTPPWQQZNJBQX-UHFFFAOYSA-N,train
YMUDLHBKUTXRGL-UHFFFAOYSA-N,train
YMULMPRRAPDSFG-UHFFFAOYSA-N,train
YMUNYIHDWCEAKU-UHFFFAOYSA-N,train
YMUQNRICCRNBQY-UHFFFAOYSA-N,train
YMVVZENKOZBFDW-UHFFFAOYSA-N,train
YMWJDWJXIXITMD-UHFFFAOYSA-N,train
YMWQVYNWUGXUMK-UHFFFAOYSA-N,train
YMXFKJMRDGGNKM-UHFFFAOYSA-N,train
YMXHAQIYPQGATN-UHFFFAOYSA-N,train
YMXMANNCXGRUKW-UHFFFAOYSA-N,train
YMXQQOATOHFDLF-UHFFFAOYSA-N,test
YMXRPPNTNMQOFL-IBGZPJMESA-N,train
YMYDUVXFUAIERG-UHFFFAOYSA-N,val
YMYHNYGECYDBFK-UHFFFAOYSA-N,train
YMYSJZZYDPEHJZ-UHFFFAOYSA-N,train
YMYZKGIHGMHZDL-WDAWEKNVSA-N,train
YMZHRXONGJQIMG-UHFFFAOYSA-N,train
YNAWKCAJCGIVQB-UHFFFAOYSA-N,train
YNBLGAIFNAPXFU-ADAARDCZSA-N,train
YNBOYTXJMIRRSS-UHFFFAOYSA-N,val
YNBPFDTUMKTMGE-YDROXCIYSA-N,train
YNBYJWXOQPYWEM-UHFFFAOYSA-N,train
YNCZRNPUXCODES-UHFFFAOYSA-N,train
YNDKGDUUHXQIGS-UHFFFAOYSA-N,train
YNDVTDKMXMMQIW-CQSZACIVSA-N,val
YNDXOTSFHNIDSI-UHFFFAOYSA-N,train
YNECADZSNDKLQG-UHFFFAOYSA-N,train
YNEQATXCSOTUFM-UHFFFAOYSA-N,train
YNFCRDTVTDENKG-UHFFFAOYSA-N,val
YNFGDZWGNIBUTN-UHFFFAOYSA-N,val
YNFJPEVWUUGZMO-UHFFFAOYSA-N,train
YNFSCXRNIRPEPV-RBUKOAKNSA-N,train
YNGDGIGDNVCQGR-UHFFFAOYSA-N,train
YNGVZJKKHQZTOO-UHFFFAOYSA-N,train
YNGWGAYBPCOHHO-UHFFFAOYSA-N,test
YNIGJIRJNKGCOQ-GRARQNNCSA-N,val
YNIPMKHCYSYRFP-UHFFFAOYSA-N,train
YNIRKNKFBYFAOY-KZUDCZAMSA-N,val
YNIUQUXFWAWIHP-UHFFFAOYSA-N,train
YNIWJICOZIEUOZ-UHFFFAOYSA-N,train
YNJCAZOZKRWGKA-UHFFFAOYSA-N,train
YNJGOECAICQSFB-UHFFFAOYSA-N,val
YNJLPUNKRNXONY-MBNYWOFBSA-N,test
YNJVJLWDZRPHHU-UHFFFAOYSA-N,train
YNJXLRWECIJSPA-UHFFFAOYSA-N,train
YNKUUJYZUJYJRR-UHFFFAOYSA-N,train
YNKVZRVOZBAZDZ-UHFFFAOYSA-N,val
YNKWSNZELRINBU-UHFFFAOYSA-N,train
YNLLYXSXZYBJED-KOEQRZSOSA-N,train
YNLPHKBRICRKCX-UHFFFAOYSA-N,val
YNLUQPIXLUASOD-UHFFFAOYSA-N,train
YNLXJJCFNYBGEB-UHFFFAOYSA-N,train
YNMRNOCEHMWTBW-HNNXBMFYSA-N,train
YNMVMYAVKVHKPW-UHFFFAOYSA-N,train
YNMVQRBEXQASPM-MHZLTWQESA-N,train
YNNNCAAPQRZSHQ-UHFFFAOYSA-N,train
YNNUSGIPVFPVBX-NHCUHLMSSA-N,train
YNOJZMGJHBXBNH-QGZVFWFLSA-N,train
YNOOWRUDBQSIPX-UHFFFAOYSA-N,train
YNOUNHICEHQLNM-UHFFFAOYSA-N,train
YNPVSGZQMXBKIO-CEJKPMKJSA-N,val
YNPWLGCKDUFABF-UHFFFAOYSA-N,train
YNPWPCIYPGTMBV-UHFFFAOYSA-N,val
YNPXQSRWHGOMHV-QGZVFWFLSA-N,train
YNPXWNQBZQDHOP-UHFFFAOYSA-N,train
YNQLJZYIOAPXMU-UHFFFAOYSA-N,val
YNQQKXBDJBCZBR-UHFFFAOYSA-N,train
YNQQWUGAUZWHGS-CYBMUJFWSA-N,train
YNRDEUFQOSIAMC-UHFFFAOYSA-N,train
YNRDGUQMVYIVCM-UHFFFAOYSA-N,val
YNRNVJNBIDFYIU-UHFFFAOYSA-N,train
YNRZHOKTFKAHKG-UHFFFAOYSA-N,train
YNSPDEYTWHJYJV-KESTWPANSA-N,train
YNSRMAHHANADGG-UHFFFAOYSA-N,train
YNTUOLUMNOOQFL-UHFFFAOYSA-N,train
YNUAYENQUDYECY-IBGZPJMESA-N,train
YNUBIFSGGSVUQL-GFOJFJKKSA-N,train
YNUKZEMMWPICBK-JTQLQIEISA-N,train
YNUNROVBRGLRPA-FQEVSTJZSA-N,train
YNUOGMCLPCOTIC-UHFFFAOYSA-N,train
YNVKFHIWFDRVNY-UHFFFAOYSA-N,test
YNVNIRFMFCJWSQ-UHFFFAOYSA-N,train
YNVTUKTUCZBFHM-UHFFFAOYSA-N,train
YNVUSJLEEYKPTA-UHFFFAOYSA-N,train
YNWOBTVVUPPFAD-UHFFFAOYSA-N,val
YNWOVSGFFVVSBU-UQTQIZBZSA-N,val
YNWRONOBZQDNSK-GOSISDBHSA-N,train
YNWXJFQOCHMPCK-LXGDFETPSA-N,val
YNXCNTICEBIQKR-UHFFFAOYSA-N,val
YNXKBJLWEPSIOA-SANMLTNESA-N,train
YNXKDZAZTKIGHB-HYSWKAIVSA-N,train
YNXMBHRQGNNEPZ-DEOSSOPVSA-N,test
YNXRFWZPBMIXCH-UHFFFAOYSA-N,val
YNYDYHAGYPXNNN-SAABIXHNSA-N,train
YNYGWSSJOCRJGL-UHFFFAOYSA-N,val
YNZBLEIRMFZEFB-UHFFFAOYSA-N,test
YOADEHMCUGVQME-UHFFFAOYSA-N,train
YOADZUQFLAAZQY-UHFFFAOYSA-N,val
YOALCOQOSYCTDZ-UHFFFAOYSA-N,train
YOAMEACSHDRMDD-UHFFFAOYSA-N,train
YOAPWCHKPSMTER-UHFFFAOYSA-N,train
YOARXMDDBVYHOA-UHFFFAOYSA-N,test
YOASTUSUWIAGNG-UHFFFAOYSA-N,test
YOAVLBDWCVGCKZ-UHFFFAOYSA-N,train
YOAZLAJFKSOXOC-PAVFIEEWSA-N,train
YOBAAIRRDJUNFP-ACCUITESSA-N,train
YOBITFNSDBHSKF-UHFFFAOYSA-N,train
YOBIVMOWMUQIMX-MJXUZWQSSA-N,train
YOBIWCLAYQWPPW-UHFFFAOYSA-N,val
YOBZEYPRYAJSBZ-UHFFFAOYSA-N,train
YOCAICFOALLBEO-QHCPKHFHSA-N,train
YODQSKIUWISPCU-RXAXNXDRSA-N,val
YOENPNSBFWVWDI-CYBMUJFWSA-N,train
YOFCCRUHRZFAHE-UHFFFAOYSA-N,train
YOFKXSATJFBEHG-BLULRWNPSA-N,train
YOFKXSATJFBEHG-WZNLIARSSA-N,train
YOGREESMVPNNCJ-UHFFFAOYSA-N,train
YOHHNYZEPWETQE-UHFFFAOYSA-N,train
YOHNLHXVSFTRLR-UHFFFAOYSA-N,train
YOHYSYJDKVYCJI-UHFFFAOYSA-N,val
YOIDGLSHFQOOPQ-IBGZPJMESA-N,val
YOIFPGAEVYTYLC-UHFFFAOYSA-N,train
YOIFSTUAGLOWPB-SSDOTTSWSA-N,train
YOILXOMTHPUMRG-TZMCWYRMSA-N,test
YOIZUFBQTNCUSR-UHFFFAOYSA-N,test
YOJHPSLHBFFDDL-ONNFQVAWSA-N,train
YOJLXUCTDDKMGX-UHFFFAOYSA-N,train
YOJMSFZVGFZJJC-FDDCHVKYSA-N,train
YOJUDLZOPHLXIK-WDDOOKFPSA-N,train
YOJVEHUQBRDQQF-UHFFFAOYSA-N,train
YOJWAUDUBWDXJD-UHFFFAOYSA-N,train
YOKDUZZFACVWPI-JOCHJYFZSA-N,val
YOKHRLGLPFCAJM-YVTYUBGGSA-N,val
YOKSFKATMBKCHB-UHFFFAOYSA-N,train
YOKTVDSUNBHKOQ-UHFFFAOYSA-N,test
YOKUNGSJWHUOJL-UHFFFAOYSA-N,test
YOKVZXZOOHPMFL-UHFFFAOYSA-N,train
YOLCJXBLALVLLH-UHFFFAOYSA-N,val
YOLJVFDRUKWAAL-UHFFFAOYSA-N,train
YOLKEFKOWBQNMM-UHFFFAOYSA-N,train
YOLPBGLDJIWELO-UHFFFAOYSA-N,test
YOLQTROSRYZZFQ-UHFFFAOYSA-N,train
YOLUYNYFTNDDTR-UHFFFAOYSA-N,train
YOLVGSGGIWJSLQ-UHFFFAOYSA-N,val
YOMAOPPNVBYEOX-XMMPIXPASA-N,test
YOMDLKBBWMZRJD-HCTXVGCHSA-N,test
YOMFQWVLVZXVCX-VFCFNIRKSA-N,train
YOMIKMNSFZSSMV-UHFFFAOYSA-N,train
YOMVEBVDIFROPG-UHFFFAOYSA-N,train
YOMWUZRONLGHHJ-UHFFFAOYSA-N,train
YOMYXMXEUNNARQ-KRWDZBQOSA-N,train
YONVIVQJTXOCSL-SFTDATJTSA-N,train
YONWQHLMHQQTEV-UHFFFAOYSA-N,train
YOODWDNGWLMMGG-UHFFFAOYSA-N,train
YOOGGUOGZRQVCH-UHFFFAOYSA-N,train
YOOMBGFSQWGFNO-UHFFFAOYSA-N,train
YOPGGAOPPHWDEP-UHFFFAOYSA-N,train
YOPNIZNGTWVXPD-LJAQVGFWSA-N,train
YOPVCNSOKMOXST-UHFFFAOYSA-N,train
YOQKLHUPUONSAT-UHFFFAOYSA-N,train
YOQMDXGCJSLBBS-IYARVYRRSA-N,train
YOQQPFKATOJNLP-UHFFFAOYSA-N,test
YOQUNJDFYTYTTC-UHFFFAOYSA-N,train
YORDELGQXBGIHM-UHFFFAOYSA-N,train
YORGAYVXBTXTRA-UHFFFAOYSA-N,train
YORRFXCSZXGULE-UHFFFAOYSA-N,val
YORXBFPZVJAENT-UHFFFAOYSA-N,train
YOSNZLGNAZKSBX-UHFFFAOYSA-N,val
YOTYCNYCVNOPGO-UHFFFAOYSA-N,train
YOUIWBFLRYPWPG-UHFFFAOYSA-N,train
YOUNCWKUFGWLLZ-UHFFFAOYSA-N,test
YOUPGGZMEIFDNK-RXFVIIJJSA-N,train
YOVGURDWRKRWGZ-UHFFFAOYSA-N,train
YOVKYZJMWCAPJA-UHFFFAOYSA-N,train
YOVOVQDSVQMVGL-UHFFFAOYSA-N,train
YOVTVIMYIRQCRS-UHFFFAOYSA-N,train
YOVVNQKCSKSHKT-UHFFFAOYSA-N,train
YOWOQWLJRHUIFT-BPLRPAIHSA-N,val
YOWOQWLJRHUIFT-MMQLGCNKSA-N,test
YOWPWYHYSUXMHN-UHFFFAOYSA-N,test
YOWYMJZDNWOOOC-UHFFFAOYSA-N,val
YOXMZCATGPCAAA-UHFFFAOYSA-N,train
YOXUINAHBUOBMU-UHFFFAOYSA-N,val
YOYKFXWWRVKLLS-UHFFFAOYSA-N,train
YOZDMQXHRFUDKR-UHFFFAOYSA-N,val
YOZUNJXPGMAPQP-UHFFFAOYSA-N,train
YOZVHPXVZXYZOH-UHFFFAOYSA-N,train
YPAFPGOEBJGULD-UHFFFAOYSA-N,train
YPAMIZOFVIMUOZ-UHFFFAOYSA-N,train
YPBBBWMWVRXIJU-UHFFFAOYSA-N,train
YPBFJYIQXMDNOG-UHFFFAOYSA-N,train
YPBIYYFCLCGRRL-UHFFFAOYSA-N,train
YPBXGIBBOZOVPM-UHFFFAOYSA-N,train
YPBYJHBNWKCCFK-UHFFFAOYSA-N,train
YPCCVXJXZXZPEQ-UHFFFAOYSA-N,train
YPCLFHBYRDLMJY-AXAPSJFSSA-N,train
YPCLFHBYRDLMJY-GRLMSTMOSA-N,train
YPCRUJMGDCLYRX-UHFFFAOYSA-N,train
YPCVJZIGKJSYKB-UHFFFAOYSA-N,train
YPDIYQUBODHVII-UHFFFAOYSA-N,train
YPDPMVCWRIXMHS-UHFFFAOYSA-N,test
YPDQSLFPONLXDD-UHFFFAOYSA-N,train
YPDUSLRZSVCPSB-UHFFFAOYSA-N,train
YPEFDMKKVXTLCU-UHFFFAOYSA-N,train
YPEMPEGPBFGRNH-OAQYLSRUSA-N,train
YPEQAOFRJAIJRU-JOCHJYFZSA-N,train
YPFAZJPCADRMDY-XNZITZKQSA-N,val
YPFCCQUUZJDQAM-UHFFFAOYSA-N,test
YPFCCQUUZJDQAM-UXHICEINSA-N,train
YPFCCQUUZJDQAM-VQTJNVASSA-N,train
YPFUXEHNZQELSW-ZRDIBKRKSA-N,train
YPGCYUPZBDGOEX-OALUTQOASA-N,train
YPGNHGMZLLVIHB-HDYDNRTBSA-N,train
YPGNHGMZLLVIHB-XEVCZEQESA-N,train
YPGQBVBJFQCVKA-ORSZPIRQSA-N,train
YPGRLBFYPNAHHI-UHFFFAOYSA-N,train
YPGXXPHPVGKPLW-UHFFFAOYSA-N,train
YPHDIMUXXABSSO-YTTGMZPUSA-N,train
YPHPMZXEJNUQSP-UHFFFAOYSA-N,val
YPHRWQVQSQXYJT-UHFFFAOYSA-N,train
YPIFSSZDJKDNEK-HUUCEWRRSA-N,train
YPIMOFNDTKQDDI-IFMALSPDSA-N,train
YPIODQRZHCEAGF-UHFFFAOYSA-N,train
YPJCHRJVUVSGMN-UHFFFAOYSA-N,train
YPJJBVBXXWPJQT-UHFFFAOYSA-N,train
YPJPJVJYEPAABA-QKHZYRMWSA-N,train
YPKCWJPCWSVSDC-UHFFFAOYSA-N,train
YPKNVBUPUVNUJB-QGZVFWFLSA-N,train
YPKSXIZCNAQXIR-UHFFFAOYSA-N,train
YPLCBNLGVGQEFT-ZPZUNKDASA-N,val
YPLGVMIJHPJLRA-UHFFFAOYSA-N,train
YPLJOKYMNOWDIM-UHFFFAOYSA-N,train
YPMAPCXWXFAWIZ-UHFFFAOYSA-N,train
YPMDOGSZRWVDOZ-IMSGDLLMSA-N,train
YPMIBESJDCGHJJ-UHFFFAOYSA-N,val
YPMWIVBLLPUGOQ-UHFFFAOYSA-N,test
YPMXEBRQAPTSOE-UHFFFAOYSA-N,train
YPMZPLLIBZDQHJ-BDHVOXNPSA-N,train
YPNBJNLSFKYUJW-HZCBDIJESA-N,test
YPNJEBYQBOLQMQ-GOSISDBHSA-N,train
YPNUAAXHRAOWJF-UHFFFAOYSA-N,train
YPOPWNSAWBPGOR-UHFFFAOYSA-N,train
YPOSHBMOWZCDKY-UHFFFAOYSA-N,train
YPPVVNXEJUDPRL-YTTGMZPUSA-N,val
YPQBZMQIZCAVMH-CRAIPNDOSA-N,train
YPQYOSUMCMYVPK-LHKMKVQPSA-N,train
YPRGLOMMHZBVJQ-UHFFFAOYSA-N,train
YPRHASHUZKRPOO-UHFFFAOYSA-N,test
YPRHOIIPLYJJAU-UHFFFAOYSA-N,train
YPRIASUCVVRSGF-OAHLLOKOSA-N,val
YPRPVGHSVKPNAX-UHFFFAOYSA-N,train
YPSGPGKTXWJQKA-UHFFFAOYSA-N,train
YPSJXCAJFZVHKL-BBQAJUCSSA-N,train
YPSKYNKEQAAUJV-HAHDFKILSA-N,train
YPSPRZBLDKBSHL-UHFFFAOYSA-N,train
YPSQBYMYEYIPIO-VIFPVBQESA-N,train
YPTADYIVARXAPS-UHFFFAOYSA-N,val
YPTBUFXDOWDOME-FXILAVBZSA-N,train
YPTMXINWVADWFE-ULBMCJIESA-N,test
YPTNSXVHACWVBJ-MXXWWZHRSA-N,val
YPTOQNVZDNOBJQ-UHFFFAOYSA-N,train
YPTZNQZPLHCHTB-UHFFFAOYSA-N,train
YPUMMBFUPIPODG-UHFFFAOYSA-N,train
YPVDZKHCFQJIDP-UHFFFAOYSA-N,train
YPWGXALFLMAGJH-UHFFFAOYSA-N,train
YPWPKJLJKMSERN-UHFFFAOYSA-N,train
YPXNGWJHLVUQIP-UHFFFAOYSA-N,train
YPXRCUVTZDXVHY-HXUWFJFHSA-N,test
YPXXSRYKHFAWBF-UHFFFAOYSA-N,train
YPYGNIHHPULZHF-UHFFFAOYSA-N,train
YPYMWLSMAWHLNN-IMRCBTMISA-N,train
YPYPVRFZWSEXSI-UHFFFAOYSA-N,train
YPZLSXIJVRUOKV-TVKKRMFBSA-N,train
YPZLXCVTFSPQSS-UHFFFAOYSA-N,val
YPZSSNYOQITMKA-UHFFFAOYSA-N,train
YPZXUAHYYGAQGH-UHFFFAOYSA-N,train
YQABQIQJIOZHPN-QFIPXVFZSA-N,train
YQABTBCDLGEHRS-NDEPHWFRSA-N,train
YQANZQCQGNYBAC-MOSHPQCFSA-N,val
YQATZRMIXKASMD-UHFFFAOYSA-N,train
YQBFFXRLHSZVST-UHFFFAOYSA-N,train
YQBFVKMIEBRWHH-UHFFFAOYSA-N,train
YQCHJORSBGANNU-UHFFFAOYSA-N,train
YQCQHFDLJTZTRD-NSCUHMNNSA-N,train
YQCYBEOLVPPFKL-OWJBEEKMSA-N,train
YQDOHAUNEYURLH-UHFFFAOYSA-N,train
YQDZJSBSZFUOOI-UHFFFAOYSA-N,train
YQEJTFBEHMVKDF-UHFFFAOYSA-N,train
YQEQJFRNJAHUTF-MRXNPFEDSA-N,train
YQFJJOPBPPYZEU-UHFFFAOYSA-N,test
YQFKVUVEHUZUEA-UHFFFAOYSA-N,train
YQFXBDRESZPDCU-UHFFFAOYSA-N,train
YQFYTOQBHMPXFY-NUABRCLCSA-N,train
YQGFFJMUXUICQH-UHFFFAOYSA-N,train
YQGWYHRINGUJLC-UHFFFAOYSA-N,train
YQGXKCNAONWAIF-UHFFFAOYSA-N,train
YQHIKVNBGDDHMK-UHFFFAOYSA-N,test
YQHLZLIFZLFKSH-UHFFFAOYSA-N,val
YQHVRHHVEWIRMK-CLTDUVIFSA-N,train
YQHVRHHVEWIRMK-LTFBUPNTSA-N,train
YQHVRHHVEWIRMK-UQYSTIMWSA-N,train
YQHVRHHVEWIRMK-WHBCSPCOSA-N,train
YQIMJWDYUNNVGS-UHFFFAOYSA-N,test
YQIQREWAWUPUCT-UHFFFAOYSA-N,train
YQJSOEKFOQHZGK-FAQVEIGNSA-N,train
YQJXEYCSOAXZLM-FQEVSTJZSA-N,train
YQKDABBJXATHLA-OCOZRVBESA-N,val
YQKJNAOFYRHUIC-UHFFFAOYSA-N,train
YQKMPOKWRHBWLE-UHFFFAOYSA-N,train
YQKRMXSDYTZCGO-OKZBNKHCSA-N,train
YQKUWTCTYSFFQQ-CQSZACIVSA-N,train
YQKVPKZIEDUDMI-UHFFFAOYSA-N,val
YQLFRWXVCAKGOU-UHFFFAOYSA-N,train
YQLGOHFFIFDRCQ-UHFFFAOYSA-N,train
YQMIBLJSKYDOQY-UHFFFAOYSA-N,train
YQMMKGYFCJXQJL-UHFFFAOYSA-N,train
YQMMWNSOEMZESN-PBBNMVCDSA-N,val
YQNPVOBVGNGYHD-UHFFFAOYSA-N,train
YQNWCIRZPDZMGH-UHFFFAOYSA-N,train
YQNWGXWTMAOGAE-UHFFFAOYSA-N,train
YQNWZWMKLDQSAC-UHFFFAOYSA-N,train
YQOYAEIODQJLFI-UHFFFAOYSA-N,train
YQOYRMVOFDQXFS-MHZLTWQESA-N,train
YQPDGPGZDSDTPY-UHFFFAOYSA-N,train
YQPHBBQBBMIYLO-UHFFFAOYSA-N,val
YQPQLJBZFXDFQK-UHFFFAOYSA-N,train
YQQLLLJHDXFGPW-UHFFFAOYSA-N,train
YQQLXSBICNXWQG-UHFFFAOYSA-N,test
YQQOGGKMMZWNAV-UHFFFAOYSA-N,test
YQQVKTPONRJLAZ-GFCCVEGCSA-N,train
YQQYJWLLOVPVSE-UHFFFAOYSA-N,train
YQRCNYYDEFPBOB-RQTKVAEISA-N,train
YQRKOALQSIXBDL-UHFFFAOYSA-N,train
