murcko_scaffold_mode,split_scaffold
O=C(NCc1ccccc1)c1cn2c(cn1)nc1ccccc12,train
O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CNc3ccccc3)cc21,train
O=c1[nH]cc(Cc2ccc(OCCON=Cc3ccc(-c4ccccc4)nc3)cc2)s1,val
C1=C([C@@H](Nc2ccc3nccc(NCc4ccccc4)c3c2)c2cccnc2)NNN1C1[C@H]2CNC[C@@H]12,train
O=C(Nc1cccc(C(=O)C2CCNCC2)n1)c1ccccc1,val
O=C(Nc1ccn(CCN2CCOCC2)n1)c1ccc2cc(-c3n[nH]c4ncncc34)[nH]c2c1,test
O=C1c2ccc(NC3CCNCC3)cc2-c2ncnc(-c3ccccc3)c21,train
O=c1[nH]c2cccc(CCNC3CCCCC3C3CCCCC3)c2s1,train
c1ccc2c(C[C@H]3CCCCN3)ccnc2c1,train
c1ccc2c(C[C@@H]3CCCCN3)ccnc2c1,val
O=C(C=Cc1cncnc1)N[C@H]1CC[C@H](CCN2C[C@@H]3C[C@]3(c3ccon3)C2)CC1,train
O=C(Cn1ccnc1)Nc1ccc(N=C(c2ccccc2)c2c[nH]c3ccccc23)cc1,test
O=c1ccc2cnc3ccc(-c4ccc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)cc1,train
c1ccc(C2CC2CNCCCOc2cccc3[nH]ccc23)cc1,val
c1ccc(N2CC[C@@H]3CN(CCCSc4nnc(-c5cnncn5)[nH]4)C[C@@H]32)cc1,val
O=C(Cn1sccc1=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,test
c1ccc(N2CCN(CCCCc3cn(-c4ccn5nccc5c4)nn3)CC2)cc1,train
c1ccc2c(CNc3nc(NC4CCCC4)nc4c3ncn4[C@H]3CCCO3)cccc2c1,train
O=C1CCN(Cc2ccccc2)CC1=Cc1c[nH]c2ccc(OCc3ccccc3)cc12,train
C1=C(c2ccccc2)CCC1,val
O=C(CCc1ccnn1Cc1ccccc1)NS(=O)(=O)c1ccccc1,test
c1cc2c(c(Sc3ccc(COCC4CC4)cc3)c1)CCCC2,test
O=C(Nc1ccc(Oc2ncnc3cc[nH]c23)cc1)Nc1cccc(CN2CCOCC2)c1,train
c1ccc(CN(C2CCCC2)C2CCNCC2)cc1,train
O=c1c2c([nH]c3ncnn13)CCN(Cc1ccccc1)C2,train
O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2c(cn1)[nH]c1ccccc12,train
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)n4)CC3)c2o1,train
C=c1cc(C(=O)N2CCOCC2)[nH]c1=Cc1c[nH]c2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c12,test
O=S1(=O)CC(COc2ccc(-c3csc4ccc(COc5ccccn5)cc34)cc2)C1,test
O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2o1,val
O=S(=O)(c1ccccc1)N1CCc2c(N3CCN(C4CCC4)CC3)cccc21,train
O=C1CC(c2cccc(NC(=O)Nc3ccccc3)c2)=Nc2cnn(Cc3ccccc3)c2N1,train
O=C1CN(CCc2ccccn2)C(=O)CN1CCc1ccccc1,train
c1ccc(Nc2ncnc3c2ccn3Cc2cccc3ccccc23)cc1,train
O=C(Nc1ccccc1)Nc1cccc(C#Cc2cccc3[nH]ncc23)c1,val
c1ccc(C(=C2CCN(CC3CCCO3)CC2)c2ccccc2)cc1,val
O=C(/C=C/c1ccccc1)c1ccc2c(c1)C=CCO2,train
c1ccc(Nc2ncnc3ccc(-c4ccc5[nH]ncc5c4)cc23)cc1,train
O=C1CC2(CCOCC2)Oc2cc(-c3cccc(NC(=O)c4cnccn4)c3)ccc2N1,test
N=C(NS(=O)(=O)c1ccccc1)N1CC2(C=N1)CCNCC2,test
c1ccc(Nc2nccc(-c3ccc4ncn(C5CC5)c4c3)n2)cc1,val
O=C(Nc1cccc(-c2cnc(N3CCOCC3)s2)c1)c1ccccc1,val
O=C1CC(CN2CCC(C(=O)c3ccccc3)CC2)Cc2occc21,train
c1ccc(SC[C@@H]2CC[C@H](n3cnc4c(NC5CCOC5)ncnc43)O2)cc1,val
c1cncc(CCNc2ncc3nc(-c4ccco4)sc3n2)c1,train
O=C(NCCCc1ccccn1)c1cnc2c(CNC(=O)c3ncnc4ccccc34)cccc2c1,train
O=C(NC1CCNCC1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,test
O=C1CC(CNCc2ccc3c(c2)NC(=O)c2c(Nc4ccccc4)ccnc2N3)CN1,test
O=C(Nc1ccccc1)c1cccc(-c2cc(N3CCOCC3)c3nccn3n2)c1,test
O=C(Nn1cccn1)c1cccc(COc2ccccc2)c1,train
O=C(Cc1ccc(NCCNCCc2ccccc2)cc1)Nc1nccs1,val
c1cc(CC2CC2)cc(OC[C@H]2C[C@@H]2c2cccc(OC3CC3)c2)c1,test
c1ccc([C@H]2C[C@@]23CCCN(CCCSc2nnc(-c4cnco4)[nH]2)C3)cc1,train
c1ccc([C@@H]2C[C@]23CCCN(CCCSc2nnc(-c4cnco4)[nH]2)C3)cc1,val
O=C(NCC1CCN(c2ccccc2)C1)c1cnc(-c2ccccc2)s1,val
O=C(c1c2c(c[nH]c1=O)C1CCC[C@@H](C1)O2)C1CC=C[C@@H]2CCCC[C@@H]12,val
O=c1oc2cc(OCCCCCNCc3ccccc3)ccc2c2c1CCCC2,train
C1CCC(CCN2CCc3sc(N4CCC4)nc3C2)CC1,train
O=C1C=C2C[C@H]3OC3CC[C@H]3OC3CC2N1,test
O=C(Nc1ccc2scnc2c1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCO3)C1,test
c1ncc(-c2cc(CC3CCOCC3)cc(N3CCOCC3)n2)cn1,val
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)COc1ccc(CN2CCOCC2)cc1,train
c1ccc(COc2cccc(N3CCC(OCc4nc5ccccc5n4C[C@@H]4CCO4)CC3)n2)cc1,test
c1ccc(CCCN2C3CCC2CC(c2ccccc2)C3)cc1,test
c1ccc(CNc2cc(-c3c[nH]c4ncccc34)ccn2)cc1,test
O=S(=O)(c1ccccc1)N1CCC(c2ccccc2)C1,val
c1ccc(N(c2ccc3ncc(-c4cn[nH]c4)cc3n2)C2CCNCC2)cc1,test
O=C(C1C[C@H](N2CCN(c3cnccn3)CC2)CN1)N1CCCC1,train
O=C(Nc1ccc(Oc2ccncn2)cc1)Nc1nc2ccccc2s1,train
O=C(CCCCCNc1[nH]c(=S)nc2ccccc12)NCc1ccccc1,train
c1ccc2c(c1)CCNCCCc1c([nH]c3ccccc13)C2,train
c1cc2c(Nc3ccc(OC4CCNCC4)cc3)ncnc2cn1,train
O=c1ccc(-c2cncn3nc(Cc4ccccc4)nc23)c[nH]1,train
O=S(=O)(Nc1cccc(-c2ccc(OCC3NCCc4ccccc43)cc2)c1)c1ccccc1,train
O=S(=O)(Nc1cccc(N2CCN3CCCCC3C2)c1)c1cc2ccccc2s1,test
O=C(Nc1nccs1)C(c1ncn2c1CCC21CC1)n1cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2n1,train
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2cnc3[nH]cnc3c2)c1,train
O=C(NCc1ccnc2ccccc12)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,train
c1cc2cc(c1)Oc1ccc(cc1)C[C@@H]1NCCc3ccc(cc31)Oc1cccc3c1[C@@H](C2)NCC3,train
O=c1n(Cc2ncc3ccccc3n2)c2nccc-2c(N2CCCCC2)n1Cc1ccccc1,val
O=C(CCCc1ccccc1)N1CC[C@@H]2[C@@H](CCc3nnc(-c4cscn4)n32)C1,test
O=S(=O)(c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1)C1CCCC1,val
O=C(CCCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(CCNCCc3cccnc3)cc2)cc1,test
O=S(=O)(c1cn[nH]c1)N1CCC(c2cn3ncnc3cc2C2CC2)CC1,train
O=C(Cc1ccccc1)Nc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,train
O=c1[nH]c2ccccc2n1C1CCN(C2CCOCC2)CC1,test
O=C(c1ccc2[nH]c(-c3cc(CCc4ccccc4)[nH]n3)nc2c1)N1CCNCC1,train
c1ccc2c(c1)ncn1nc([C@H]3CCCCN(c4cn[nH]c4)C3)nc21,test
c1ccc2c(c1)ncn1nc([C@@H]3CCCCN(c4cn[nH]c4)C3)nc21,test
c1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc4c(c3)OCCO4)C2)cc1,train
O=C(Cn1cnc2ncncc21)c1c[nH]c2ccccc12,test
c1cncc(-c2nc(N3C4CCC3COC4)c3c(n2)N2CCOC[C@@H]2C3)c1,test
c1cncc(-c2nc(N3C4CCC3COC4)c3c(n2)N2CCOC[C@H]2C3)c1,val
O=c1ccc2cnc3ccc(-c4cncnc4)cc3c2n1-c1ccc(N2CCNCC2)cc1,train
c1ccc(Nc2ncnc3ccc(OCCCN4CCCC4)cc23)cc1,train
c1ccc(OCCCCNc2cc3ncc(-c4ccccc4)cc3cn2)cc1,train
O=S(=O)(c1ccc2ncnc(Nc3ccccc3)c2c1)n1cccc1,test
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccccc1,train
O=C(Nc1cncc(-c2cncc(N3C4CCC3COC4)c2)c1)c1ccnnc1,test
c1ccc(-c2ccc3c(c2)OC[C@@H]3Oc2cccc(CC3CC3)c2)cc1,train
c1cc2cc(-c3nc(N4CC5CCC(C4)O5)c4sccc4n3)ccc2[nH]1,train
O=c1[nH]c(=O)c2[nH]c(-c3cnn(-c4ccccc4)c3)nc2[nH]1,test
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,val
O=C(Nc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)cc1)c1ccccn1,val
O=C(CCCc1ccccc1)N1CCN(C(=O)c2cc3ccccc3s2)CC1,train
c1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)cc1,test
C(=NCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)N=c1cc[nH]cc1,test
C(\COc1ccccc1)=C(/c1ccccc1)c1ccc(-c2ccco2)cc1,val
C(\COc1ccccc1)=C(\c1ccccc1)c1ccc(-c2ccco2)cc1,train
O=C(CCC1CC[NH+](Cc2ccccc2)CC1)c1ccc2c(c1)CCO2,train
c1ccc2c(c1)OC[C@@H]1C2=NO[C@H]1CN1CCN(Cc2ccc3ccccc3c2)CC1,train
O=C(Nc1ccc(CCNCCc2cccnc2)cc1)c1cccc2ccnn12,test
c1cncc(-c2ccc3nccc(NCc4cc[nH]n4)c3c2)c1,val
O=S(=O)(c1cc(-c2cncnc2)cc(N2CCOCC2)c1)c1cccc2ccoc12,val
c1ccc(CCn2cc3cncnc3n2)cc1,train
O=c1c2ccoc2ccn1Cc1cccc(C2CCCCO2)c1,test
c1ccc(Nc2ccnc3cc(-c4ccoc4)ccc23)cc1,test
O=C(CCc1cc[n+](CC2CCC2)cc1)C1Cc2ccccc2S1,train
O=C1Nc2ccccc2Nc2ccc(-c3ccnc(N4CCOCC4)c3)cc21,val
S=C(CNCc1ccccc1)N1CCCC1,val
c1ccc(-c2cc(-c3cn(Cc4c[nH]c5ccncc45)nn3)ncn2)cc1,val
O=C(CCCNc1cncc(-c2cncc(Nc3ccccc3)n2)c1)N1CCCCC1,val
O=C1C(c2nc3c4ccccc4ncn3n2)CCCN1c1cn[nH]c1,val
N=C1N(Cc2ccccc2)C[C@@H]2Cc3ccccc3CN12,train
O=C(C=Cc1ccccc1)NCc1ccc2c(c1)COC2c1ccccc1,test
c1cc(CNc2ccc(C3CC3)nc2)cc(-c2ccc(-c3cnco3)cc2)c1,val
O=C(Nc1ccccc1)c1cccc(-c2cc(N3CCOCC3)nc(N3CCOCC3)c2)c1,val
c1ncc(-c2cc3nc(N4CCOCC4)nc(N4CCOCC4)c3s2)cn1,val
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCc2ccccc21,test
C(=N/c1ccccc1)\c1cn(-c2ccccc2)cc1/C=N/c1ccccc1,test
c1cncc(CN2C3CC2CN(c2ccc(-c4cccn5nccc45)cn2)C3)c1,val
c1ccc(CCNCCc2ccc(Nc3ccc(Oc4ccccc4)cc3)cc2)cc1,test
O=S(=O)(Nc1ccc(Nc2ncnc3ccccc23)cc1)c1ccccc1,train
O=C(/C=C/c1ccccc1)NCc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1,test
O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc2c1,train
O=S(=O)(c1ccccc1)N(CC1CC1)C1CCN(CCOc2ccccc2-c2ccccc2)CC1,train
c1ccc2c(c1)C[C@H]1CCN[C@H]1C2,val
O=C(NCc1cccc(CN2CCN(c3ccccc3)CC2)c1)c1ccc2ccccc2c1,test
O=C(Nc1cccc(-c2c[nH]c(=O)c(N3CCOCC3)c2)c1)c1cccc(-c2nnco2)c1,train
C(=C/c1cncc(-c2nn[nH]n2)c1)\c1ccc(-c2cccnc2)cc1,val
O=C1NC(=S)S/C1=C\c1cnn(-c2cccnc2)c1,test
O=C(CN1C(=O)S/C(=C\c2ccccc2)C1=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,val
O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,val
c1ccc(COc2ccc(Nc3ncnc4[nH]c(-c5ccn[nH]5)cc34)cc2)cc1,train
O=C1c2ccc(N3CCN(Cc4c[nH]c5ccccc45)CC3)cc2CC1CC1CCN(Cc2ccccc2)CC1,val
O=C(/C=C/c1ccncc1)c1coccc1=O,train
O=C(CN1Cc2nccc(-c3ccccc3)c2C1=O)N1CCCC1,train
c1cc2c(cc1OCCCN1CCCCC1)CN1CCCCCC1=N2,val
O=C(c1ccc(-c2ccncc2C#Cc2cccnc2)cc1)N1CCN2CCCC2C1,val
C1=Nc2nc3c(cc2C(c2ccccc2)C1)CSC3,test
O=C(CCCCCCCCc1ccccc1)c1cccc(C(CCCCCCCCc2ccccc2)c2ccccc2)c1,train
c1ccc(CC2CN(c3ccc4nnc(-c5ccccc5)n4n3)CCN2)cc1,test
C(=N/Nc1ncc2ncn([C@H]3CCCO3)c2n1)\C1CCCCC1,val
C(=N\Nc1ncc2ncn([C@H]3CCCO3)c2n1)\C1CCCCC1,test
O=C(COc1ccc(CCOc2ccc(NC(=O)Nc3ccccc3)cc2)cc1)NCc1ccccc1,test
O=C(NCCN1CCN(c2ccccc2)CC1)c1cnn2ccccc12,train
O=c1n(Cc2ccccc2)nc2c3cnn(CCN4CCNCC4)c3ncn12,train
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4)c3)cc21,train
O=C1c2c(nc(N3CC4CCC(C3)O4)nc2-c2ccccc2)OCCN1C1CCNCC1,val
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1cncnc1,train
c1ccc(-c2nnc(SCCCN3CCNCC3)[nH]2)cc1,val
c1ccc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)[nH+]c1,test
c1ccc(C(N[C@H]2C[C@H]3CC[C@@H](C2)N3CCc2c[nH]c3ccccc23)c2ccccc2)cc1,train
O=C1CNCC2c3ccc(Nc4nccc(Nc5ccccc5)n4)cc3CCN12,test
O=C(c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1c[nH]nc1CC4)c1ccco1,train
O=C(Nc1ccno1)C1=NN=C(c2cncc(-c3ccnc(Nc4cccc(NC(=O)c5ccc(CN6CCNCC6)cc5)c4)n3)c2)C1,train
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CCN4CCNCC4)ccc2-3)cs1)COc1ccccc1,train
c1ccc(COc2ccnn2CC2OC3CCC2C3)cc1,train
O=C(Nc1ccccc1)c1cnc(C2CCC2)c(-c2cncnc2)c1,test
C1=NCC2c3ccc(Nc4nccc(Nc5ccccc5)n4)cc3CCN12,test
O=C(NCCc1ccc2ccccc2c1)NCc1ccc2c(c1)C(=O)c1ccccc1C2=O,test
O=C(CNCCCCCCNc1c2c(nc3ccccc13)CCCC2)Nc1cc(-c2nc(OCC3CC3)cs2)ccn1,val
O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1Cn1ccc2cnccc21,val
O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCN(c2cccc3sccc23)CC1,train
O=S(=O)(c1cccc2ncccc12)N1CCC[C@@H]1CCN1CCN(c2cccc3sccc23)CC1,train
O=C(c1ccccc1)c1cccc2c1CO[C@@]21CCCCO1,val
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1,train
O=C(/C=C/c1ccccc1)c1ccc(OCCCCCCNCc2ccccc2)cc1,val
c1ccc(Oc2ccc(-n3cc(C4CCN(CCCCc5c[nH]c6ccccc56)CC4)nc3C3CC3)cc2)cc1,val
c1ccc(NCc2cnc(Nc3cccnc3)c(-c3ncnc4[nH]cnc34)c2)cc1,train
C(#Cc1cc(Sc2ccccc2)cc(C#Cc2ccccc2)n1)CN1CCOCC1,test
c1ccc(-c2cc(N3CCCC3)n3nccc3n2)cc1,test
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(-n2cc(-c3cnc4cccnn34)nn2)c1,val
c1ccc([C@H]2CCCN2)cc1,train
c1ccc(-c2nc(CCCc3ccc(CCn4ccnn4)cc3)co2)cc1,val
c1nc2ccc(CNc3cnc4[nH]ccc4c3)cc2[nH]1,val
O=C(Nc1cccc(-c2cc(-c3cn[nH]c3)nc(N3CCOCC3)c2)c1)N1CCOCC1,train
O=C(c1ccccc1NCCc1ccc(OCCNc2nc3ccccc3o2)cc1)c1cccc2ccccc12,train
O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12,test
O=C(Nc1n[nH]c2c1CN(C(=O)Cc1ccccc1)C2)c1ccc(N2CCNCC2)cc1,train
O=C(Nc1cccc(-c2cc(N3CCC3)nc(N3CCOCC3)c2)c1)c1cc(C2CC2)on1,test
c1ccc2c(c1)CCn1c3c(c4cccc-2c41)CNCC3,val
c1cc(Nc2ncnc3cccc(OC4CCNCC4)c23)c2c(c1)OCCO2,val
O=C1CCCN1c1ccnc(-n2cccn2)n1,val
O=C(N[C@H]1CC[C@H](CCN2CC[C@H]3CN(c4ccccc4)C[C@@H]3C2)CC1)c1cccc2ncccc12,train
C(=C/c1cc(CCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)on1)\c1ccccc1,test
S=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,test
O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2nonc2c1,train
O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1ccon1,val
O=C(NCc1ccc(-c2ccccc2)cc1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,test
O=C(C=C[C@H]1CCCN1)Nc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)cc3)c2c1,train
O=C(C1CCC2(CC2)CN1)N1CC[C@H](c2ccccc2)C1,val
O=C(C1CCC2(CC2)CN1)N1CCC(c2ccccc2)C1,test
c1ccc2c(c1)NCC2CCN1CCN(c2cccc3sccc23)CC1,val
O=C(c1cccs1)N1CCC(Cn2nc(-c3ccc4ocnc4c3)c3cncnc32)CC1,test
O=C1CCOc2cc(OCCCNCCc3ccc4c(c3)OCO4)ccc21,val
c1ccc(-c2ccc(CN3CCCC3c3ccccc3)[nH]2)cc1,train
N=C(Nc1ccc(CCNCCc2cccnc2)cc1)Nc1cccc(Oc2ccccc2)c1,test
O=C(Nc1nccs1)C(c1ccccc1)N1CCc2ccc(-c3ccc(C4CCNCC4)cc3)cc2C1=O,val
c1ccc(Nc2ccnc3ccc(NC(c4cccnc4)c4c[nH]cn4)cc23)cc1,train
c1ccc(C[C@@H]2OCc3c(-c4ccco4)ncnc32)cc1,train
c1ccc(C[C@H]2OCc3c(-c4ccco4)ncnc32)cc1,val
O=C(CNCCCC(=O)N1CCc2ccccc2C1)N1CCCC1,train
O=C1C=C(CCC2CCC[C@@]3(COC(=O)c4ccccc4)C(=O)CCC[C@H]23)CO1,val
O=C(Cn1ccnc1)Nc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,test
O=C(Nc1nc2ccccc2[nH]1)c1ccc(Nc2nccc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,test
O=C(NNc1nn2cnnc2c2ccccc12)NC1CCCCC1,test
C1=CNc2ccccc2C1,train
c1ccc2cc(Cc3c[nH]c4cccc(O[C@H]5CCCCO5)c34)ccc2c1,train
O=C(NCc1ccon1)c1cc(-c2ccco2)ncn1,val
O=C(O[C@H]1CCC(C(=O)N2CCC(c3ccccc3)CC2)NC1)N1CCCC1,train
c1cc(Cc2ccc3c(c2)OCO3)cc([C@H]2CCCCO2)c1,train
O=C(CCc1ccc(-c2ccccc2)cc1)N1CCOCC1,test
c1ccc2c(N3CCN(CCCCCCn4cc5c(c4)[C@H]4CC[C@@H]5C4)CC3)nsc2c1,train
O=C(Nc1ccc2ncnc(Nc3ccccc3)c2c1)C1CCCCC1,test
C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccn3nccc23)NNN1,val
O=C(Nc1ccccc1)N1CCC(Oc2ccc(Nc3ncnc4cnc(N5CCOCC5)cc34)cc2)CC1,train
O=c1[nH]cc(-c2ccc(OCCCOc3ccc(Oc4ccc(C5CCCC5)cc4)cc3)cc2)s1,test
O=C1Cc2cnc(Nc3ccccc3)nc2N1[C@H]1CCc2ccccc21,val
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1)CNc1ccccc1,test
O=C(CCCc1ccc(Cc2c[nH]nc2O[C@H]2CCCCO2)cc1)NCC(=O)N1CCNCC1,train
O=c1ccc2ccc(OCCSC(=S)N3CCCCC3)cc2o1,train
O=C(NC(CCc1ccccc1)[PH](=O)CC(=O)N1CCCC1)c1ccccc1,test
O=C(OCCc1ccccc1)C1CNCC[C@H]1c1ccccc1,test
O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,test
O=C(c1ccc(COc2ccccc2)s1)N1CCN(Cc2ccccc2)CC1,val
O=C(C=CCCCNc1c2c(nc3ccccc13)CC1CC=CC2C1)CCc1ccccc1,test
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CCCCC1,val
O=C1OCC2C3=C(C(=O)c4occ1c42)[C@@H]1CCCC1CC3,test
c1ccc(CCNc2ccc3c(c2)CC(NCCc2ccccc2)C3)cc1,train
O=c1[nH]c(=O)c2[nH]c(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5)CC4)cc3)nc2[nH]1,val
C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccs2)NNN1C1COC1,test
c1c2c(cc3c1CC[C@H]1NCCC[C@H]31)OCC2,val
O=C(Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1)c1ccccc1,train
O=C(Nc1ccccc1)C1C=NC(Nc2ccccc2)=NC1c1ccccc1,val
c1ccc([C@@H]2CCN(c3cc(NC4CC4)ncn3)C2)cc1,test
c1coc(-c2ncnc3c2nnn3Cc2ccc3[nH]ccc3c2)c1,train
O=C(C=Cc1c[nH]c2ccccc12)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,train
c1cc(Cc2nnc(-c3ccncc3)s2)cc([C@H]2CCCCO2)c1,test
O=C1Nc2ccccc2C1=Cc1c[nH]nc1-c1ccccc1,val
O=C(NCCNCC(=O)N1CCCC1)c1ccccn1,val
O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,test
O=C(Nc1cccs1)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,train
c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,val
O=C1c2ccccc2CC1Cc1ccc(CN2CCCC2)cc1,test
c1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1,val
O=C(Nc1cccc(-c2ccc3c(c2)NC2(CCOCC2)NC3=O)c1)c1ccncc1,train
O=C(C=Cc1ccccc1)NC1CCCCC1,val
O=C(Nc1cncc(-c2cnc(OC3CCOCC3)c(N3CCOCC3)c2)c1)c1cnnc(C2CC2)c1,test
O=C1OCCCN1CCn1c(CN2CCC(c3cccc(OCc4ccccc4)n3)CC2)nc2ccccc21,train
O=C(c1ccccc1)N(CCCc1ccccc1)c1cccc(-c2ncon2)c1C1CC1,train
O=C1c2[nH]cnc2CCCN1CCN1CCN(c2nsc3ccccc23)CC1,train
c1cc[n+](CCCCCCCCCCC[n+]2ccc3ccccc3c2)cc1,train
O=C(Nc1cc2ccc(C3CCCC3)cc2cn1)C1CC1,val
O=c1ccn(Cc2ccccc2)c(=O)[nH]1,train
c1ccc2c(c1)CNCC2c1ccc2ccnn2c1,train
O=C(NCc1ccccc1)c1cc(-c2ccc(-c3ccoc3)cc2)[nH]n1,test
c1ccc(OCc2cccc(CN3CCc4oc(C5CC5)nc4C3)c2)cc1,val
c1ccc(COc2ccccc2N2CCNCC2)cc1,test
O=C(COc1ccc2ccc(=O)oc2c1)NNCc1ccccc1,val
c1csc(-c2nc3ccccc3c3ncnn23)c1,train
c1ccc(Nc2cc3ccc(-c4ccccc4)nc3cn2)cc1,train
c1ccc2c(c1)CCc1cc(Cn3cnc4cccnc43)ccc1C2Cc1nn[nH]n1,train
O=C1NC(=O)/C(=C/c2cnn(-c3cccnc3)c2)S1,train
O=C(Nc1cccc(-c2cnc3cc(-c4ccccc4)ccn23)c1)NC1CC1,val
O=C1NN=C(c2snnc2-c2ccccc2)C1=Cc1c[nH]c2ccccc12,val
c1cc2c(ncn3nc(CCN4C[C@H]5CCCN[C@H]5C4)nc23)c2c1OCO2,val
C1=Nc2nc3c(cc2C(c2ccccc2)C1)CSCC3,val
c1ccc(Nc2ncnc3cc(OCC4CN(CC5CC5)CCCO4)ccc23)cc1,train
O=C(Nc1ccccc1)Nc1ccc(Oc2cccc(C(=O)NCCN3CCOCC3)c2)cc1,val
c1ccc2c(N3CCN(CC4CCCCC4Cn4cc5c(c4)C4CCC5C4)CC3)nsc2c1,train
c1ccc2c(N3CCN(C[C@@H]4CCCC[C@H]4Cn4cc5c(c4)[C@H]4CC[C@@H]5C4)CC3)nsc2c1,test
O=C(NC1CCCc2ccccc21)c1ncc(COc2ccccc2)s1,val
c1cncc(C2CNCc3ccccc32)c1,test
c1cc2c(ncn3nc(CCNC4CC5(CNC5)C4)nc23)c2c1OCO2,test
O=C(NCC1CN(c2ccccc2)CCO1)c1cnc(-c2ccccc2)s1,train
c1cc2scc(-c3ccc4scnc4c3)c2cn1,test
c1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,train
c1ccc(CCN2CCC(c3cc(C4CCCCC4)[nH]n3)CC2)cc1,test
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCS(=O)(=O)C1,val
O=C(Nc1cccc(-n2cccc2)c1)c1cccc(C#Cc2cnc3cccnn23)c1,test
c1ccc(-c2ccc3c(Nc4ccc5scnc5c4)ccnc3c2)cc1,test
